ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,No_symbol_Value,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Macrocycle_Free_Amide_Ratio,Macrocycle_Overall_Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Num_Charged_Atoms,Net_Charge,Kier_index,InchiKey
MC-0022,1918,    ,OC(C)[C@H]1C(=O)N[C@@H](C(=O)NCC#CC2C=CC(=CC=2OCCN[C@@H](C(C)2CC2)C(=O)N1C)F)CC1C=CC=CC=1,CC(O)[C@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)NCC#Cc2ccc(F)cc2OCCN[C@@H](C2(C)CC2)C(=O)N1C,2.21,    ,ER+Inh.,2.21,ER+,2.21,Caco-2,Efflux Ratio With P-gp inhibitor,https://patentimages.storage.googleapis.com/f2/a4/4b/9c9ec4b8eb5fe0/WO2011053821A1.pdf,Patents,WO2011053821A1,"(Hoveyda et al., 2011)",2011,18,3,0,3,C1#CCNCCNCCNCCNCCOCC1,CCC1NCCOc2cc(F)ccc2C#CCNC(=O)C(Cc2ccccc2)NC(=O)C(C)NC1=O,0.5,0.5,4,2,1.379,564.658,6,4,41,31,0.452,120.0,4,0,0,9.63,NETIVXYPBDAWHQ-GUYWFFASSA-N
MC-0023,1929,    ,OC([C@H]1C(=O)N[C@@H](C(=O)NCC#CC2C(=CC=CC=2OCCN[C@@H](C(C)C)C(=O)N1C)F)CC1C=CC=CC=1)C,CC(C)[C@@H]1NCCOc2cccc(F)c2C#CCNC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](C(C)O)N(C)C1=O,5.54,    ,ER+Inh.,5.54,ER+,5.54,Caco-2,Efflux Ratio With P-gp inhibitor,https://patentimages.storage.googleapis.com/f2/a4/4b/9c9ec4b8eb5fe0/WO2011053821A1.pdf,Patents,WO2011053821A1,"(Hoveyda et al., 2011)",2011,18,2,1,3,C1#CCNCCNCCNCCNCCOCC1,CC1NCCOc2ccccc2C#CCNC(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C1=O,0.333,0.5,3,2,1.235,552.647,6,4,40,30,0.433,120.0,4,0,0,11.051,UOGZMOLDAFCXPV-WKBUYWNLSA-N
MC-0085,CHEMBL532,Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,6,    ,ER+Inh.,6.0,ER+,6.0,Caco-2,Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 10 uM of MRP2 inhibitor MK571,https://doi.org/10.1124/dmd.110.034629,ChEMBL,10.1124/dmd.110.034629,"(Lin et al., 2011)",2010,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,1.786,733.937,14,5,51,37,0.946,193.91,7,0,0,14.712,ULGZDMOVFRHVEP-RWJQBGPGSA-N
MC-0085,CHEMBL532,Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0.5,    ,ER+Inh.,0.5,ER+,0.5,Caco-2,Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979,https://doi.org/10.1124/dmd.110.034629,ChEMBL,10.1124/dmd.110.034629,"(Lin et al., 2011)",2010,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,1.786,733.937,14,5,51,37,0.946,193.91,7,0,0,14.712,ULGZDMOVFRHVEP-RWJQBGPGSA-N
MC-0085,CHEMBL532,Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,2.7,    ,ER+Inh.,2.7,ER+,2.7,Caco-2,Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of BCRP inhibitor Ko143,https://doi.org/10.1124/dmd.110.034629,ChEMBL,10.1124/dmd.110.034629,"(Lin et al., 2011)",2010,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,1.786,733.937,14,5,51,37,0.946,193.91,7,0,0,14.712,ULGZDMOVFRHVEP-RWJQBGPGSA-N
MC-0085,erythromycin,Erythromycin,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,2.6,    ,ER+Inh.,2.6,ER+,2.6,Caco-2,Papp ratio (BA/AB) With P-gp inhibitor,https://hrcak.srce.hr/62210,Journals,https://hrcak.srce.hr/62210,"(Nožinić et al., 2010)",2010,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,1.786,733.937,14,5,51,37,0.946,193.91,7,0,0,14.712,ULGZDMOVFRHVEP-RWJQBGPGSA-N
MC-0085,Erythromycin,Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1.5,    ,ER+Inh.,1.5,ER+,1.5,Caco-2,"Efflux ratio +inhibitors, Determined in the presence of a cocktail of inhibitors (quinidine, sulfasalazine, and benzobromarone; noted by + Inh) of efflux transporters.",https://doi.org/10.1021/acs.jmedchem.8b00347,Journals,10.1021/acs.jmedchem.8b00347,"(Rossi Sebastiano et al., 2018)",2018,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,1.786,733.937,14,5,51,37,0.946,193.91,7,0,0,14.712,ULGZDMOVFRHVEP-UMCXFAKASA-N
MC-0086,CHEMBL1741,Clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0.8,    ,ER+Inh.,0.8,ER+,0.8,Caco-2,Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis in presence of 1 uM of P-gp inhibitor LY335979,https://doi.org/10.1124/dmd.110.034629,ChEMBL,10.1124/dmd.110.034629,"(Lin et al., 2011)",2010,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,2.44,747.964,14,4,52,38,0.947,182.91,8,0,0,15.313,AGOYDEPGAOXOCK-KCBOHYOISA-N
MC-0086,clarithromycin ,Clarithromycin,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O ,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1,    ,ER+Inh.,1.0,ER+,1.0,Caco-2,Papp ratio (BA/AB) With P-gp inhibitor,https://hrcak.srce.hr/62210,Journals,https://hrcak.srce.hr/62210,"(Nožinić et al., 2010)",2010,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,2.44,747.964,14,4,52,38,0.947,182.91,8,0,0,15.313,AGOYDEPGAOXOCK-KCBOHYOISA-N
MC-0086,Clarithromycin,Clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC3OC(C)CC(C3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1.2,    ,ER+Inh.,1.2,ER+,1.2,Caco-2,"Efflux ratio +inhibitors, Determined in the presence of a cocktail of inhibitors (quinidine, sulfasalazine, and benzobromarone; noted by + Inh) of efflux transporters.",https://doi.org/10.1021/acs.jmedchem.8b00347,Journals,10.1021/acs.jmedchem.8b00347,"(Rossi Sebastiano et al., 2018)",2018,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,2.44,747.964,14,4,52,38,0.947,182.91,8,0,0,15.313,AGOYDEPGAOXOCK-AVDMLEEESA-N
MC-0087,roxithromycin ,Roxithromycin ,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,2.2,    ,ER+Inh.,2.2,ER+,2.2,Caco-2,Papp ratio (BA/AB) With P-gp inhibitor,https://hrcak.srce.hr/62210,Journals,https://hrcak.srce.hr/62210,"(Nožinić et al., 2010)",2010,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CC(C)C(O)C(C)C(C)OC(=O)C(C)C(OCCC(C)(O)CO)C(C)C(OC2CCCC(C)O2)C(C)(O)C1,0.0,0.0,3,0,2.21,837.058,17,5,58,41,0.951,216.89,13,0,0,18.801,RXZBMPWDPOLZGW-XMRMVWPWSA-N
MC-0088,azithromycin ,Azithromycin,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O  ,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,1,    ,ER+Inh.,1.0,ER+,1.0,Caco-2,Papp ratio (BA/AB) With P-gp inhibitor,https://hrcak.srce.hr/62210,Journals,https://hrcak.srce.hr/62210,"(Nožinić et al., 2010)",2010,15,0,0,0,C1CCCCNCCCCOCCCC1,CC1CN(C)C(C)C(O)C(C)C(C)OC(=O)C(C)C(OCCC(C)(O)CO)C(C)C(OC2CCCC(C)O2)C(C)(O)C1,0.0,0.0,3,0,1.901,748.996,14,5,52,38,0.974,180.08,7,0,0,15.575,MQTOSJVFKKJCRP-BICOPXKESA-N
MC-0088,Azithromycin,Azithromycin,[H]OC1C(OC(C)CC1N(C)C)O[C@@H]2[C@@H](C)[C@H](OC3CC(C)(OC)C(O[H])C(C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O[H])[C@H](O[H])[C@@H](C)N(C)C[C@H](C)C[C@@]2(C)O[H],CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,7.9,    ,ER+Inh.,7.9,ER+,7.9,Caco-2,"Efflux ratio +inhibitors, Determined in the presence of a cocktail of inhibitors (quinidine, sulfasalazine, and benzobromarone; noted by + Inh) of efflux transporters.",https://doi.org/10.1021/acs.jmedchem.8b00347,Journals,10.1021/acs.jmedchem.8b00347,"(Rossi Sebastiano et al., 2018)",2018,15,0,0,0,C1CCCCNCCCCOCCCC1,CC1CN(C)C(C)C(O)C(C)C(C)OC(=O)C(C)C(OCCC(C)(O)CO)C(C)C(OC2CCCC(C)O2)C(C)(O)C1,0.0,0.0,3,0,1.901,748.996,14,5,52,38,0.974,180.08,7,0,0,15.575,MQTOSJVFKKJCRP-FHZDSTMTSA-N
