ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Free_Amide_Ratio,Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Kier_index,InchiKey
MC-4390,CHEMBL5191353,    ,O=C(NCC1CC1)[C@@H]1CCCCOc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCc2ccccc2)C(=O)N1,O=C(NCC1CC1)[C@@H]1CCCCOc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCc2ccccc2)C(=O)N1,68,nm/s,Papp,-5.167,Log Papp,Others,Apparent permeability across apical to basolateral side in pig LLC-PK1 cells expressing human MDR1 at 10 uM measured after 60 mins by LC/MS/MS analysis,https://doi.org/10.1021/acs.jmedchem.2c00611,ChEMBL,10.1021/acs.jmedchem.2c00611,"(Zhang et al., 2022)",2022,16,2,0,2,C1=CCOCCCCCNCCNCCC1,CC1CCCCOc2cccc(c2)CCC(=O)NC(CCc2ccccc2)C(=O)N1,0.375,0.375,5,2,2.911,574.722,5,3,42,33,0.515,116.84,7,10.106,QVCQIHDORLVVRW-AWCRTANDSA-N
MC-4392,CHEMBL5193963,    ,O=C(NCC(F)F)[C@@H]1CCCCOc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCc2ccccc2)C(=O)N1,O=C(NCC(F)F)[C@@H]1CCCCOc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCc2ccccc2)C(=O)N1,11,nm/s,Papp,-5.959,Log Papp,Others,Apparent permeability across apical to basolateral side in pig LLC-PK1 cells expressing human MDR1 at 10 uM measured after 60 mins by LC/MS/MS analysis,https://doi.org/10.1021/acs.jmedchem.2c00611,ChEMBL,10.1021/acs.jmedchem.2c00611,"(Zhang et al., 2022)",2022,16,2,0,2,C1=COCCCCCNCCNCCCC1,CC1CCCCOc2cccc(c2)CCC(=O)NC(CCc2ccccc2)C(=O)N1,0.375,0.375,4,2,2.767,584.664,5,3,42,31,0.484,116.84,7,11.249,HOVDQMJKIHWTMK-GSDHBNRESA-N
MC-4393,CHEMBL5194112,    ,O=C(NCC(F)(F)F)[C@@H]1Cc2cccc(c2)Oc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCc2ccccc2)C(=O)N1,O=C(NCC(F)(F)F)[C@@H]1Cc2cccc(c2)Oc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCc2ccccc2)C(=O)N1,31,nm/s,Papp,-5.509,Log Papp,Others,Apparent permeability across apical to basolateral side in pig LLC-PK1 cells expressing human MDR1 at 10 uM measured after 60 mins by LC/MS/MS analysis,https://doi.org/10.1021/acs.jmedchem.2c00611,ChEMBL,10.1021/acs.jmedchem.2c00611,"(Zhang et al., 2022)",2022,16,2,0,2,C1=COCC=CCCNCCNCCCC1,CC1Cc2cccc(c2)Oc2cccc(c2)CCC(=O)NC(CCc2ccccc2)C(=O)N1,0.375,0.375,5,3,3.849,636.671,5,3,46,34,0.353,116.84,6,10.241,MNBPUBDMQBHNLF-AWCRTANDSA-N
MC-4395,CHEMBL5195365,    ,Cn1cc(CNC(=O)[C@@H]2CCCCOc3cccc(c3)C[C@H](N3CCCC3=O)C(=O)N[C@@H](CCc3ccccc3)C(=O)N2)cn1,Cn1cc(CNC(=O)[C@@H]2CCCCOc3cccc(c3)C[C@H](N3CCCC3=O)C(=O)N[C@@H](CCc3ccccc3)C(=O)N2)cn1,6,nm/s,Papp,-6.222,Log Papp,Others,Apparent permeability across apical to basolateral side in pig LLC-PK1 cells expressing human MDR1 at 10 uM measured after 60 mins by LC/MS/MS analysis,https://doi.org/10.1021/acs.jmedchem.2c00611,ChEMBL,10.1021/acs.jmedchem.2c00611,"(Zhang et al., 2022)",2022,16,2,0,2,C1=CCOCCCCCNCCNCCC1,CC1CCCCOc2cccc(c2)CCC(=O)NC(CCc2ccccc2)C(=O)N1,0.375,0.375,5,3,2.435,614.747,7,3,45,34,0.441,134.66,7,10.837,XRNVFDRPLFAKMK-DTXPUJKBSA-N
MC-4396,CHEMBL5197086,    ,CC(=O)N[C@H]1Cc2cccc(c2)Oc2cccc(c2)C[C@@H](C(=O)NCc2ccc(C)cc2)NC(=O)[C@H](CCc2ccccc2)NC1=O,CC(=O)N[C@H]1Cc2cccc(c2)Oc2cccc(c2)C[C@@H](C(=O)NCc2ccc(C)cc2)NC(=O)[C@H](CCc2ccccc2)NC1=O,34,nm/s,Papp,-5.469,Log Papp,Others,Apparent permeability across apical to basolateral side in pig LLC-PK1 cells expressing human MDR1 at 10 uM measured after 60 mins by LC/MS/MS analysis,https://doi.org/10.1021/acs.jmedchem.2c00611,ChEMBL,10.1021/acs.jmedchem.2c00611,"(Zhang et al., 2022)",2022,16,2,0,2,C1=CCOC=CCCCNCCNCCC1,CC1Cc2cccc(c2)Oc2cccc(c2)CCC(=O)NC(CCc2ccccc2)C(=O)N1,0.375,0.375,5,4,4.309,632.761,5,4,47,38,0.263,125.63,7,11.012,DPUNWDMMVCXQFI-IMKBVMFZSA-N
MC-4397,CHEMBL5198080,    ,O=C(NC1CCCC1)[C@@H]1CCCCOc2cccc(c2)C[C@H](N2CCC2)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N1,O=C(NC1CCCC1)[C@@H]1CCCCOc2cccc(c2)C[C@H](N2CCC2)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N1,2,nm/s,Papp,-6.699,Log Papp,Others,Apparent permeability across apical to basolateral side in pig LLC-PK1 cells expressing human MDR1 at 10 uM measured after 60 mins by LC/MS/MS analysis,https://doi.org/10.1021/acs.jmedchem.2c00611,ChEMBL,10.1021/acs.jmedchem.2c00611,"(Zhang et al., 2022)",2022,16,2,0,2,C1=CCOCCCCCNCCNCCC1,CCC1NC(=O)CCc2cccc(c2)OCCCCC(C)NC1=O,0.375,0.375,5,1,1.617,569.747,7,3,41,31,0.71,112.24,6,10.882,PMYWIDYNJYKDKY-KCHLEUMXSA-N
MC-4398,CHEMBL5198102,    ,CC1(C)Cc2cccc(c2)OCCCC[C@@H](C(=O)NC2CCCC2)NC(=O)[C@H](CCN2CCOCC2)NC1=O,CC1(C)Cc2cccc(c2)OCCCC[C@@H](C(=O)NC2CCCC2)NC(=O)[C@H](CCN2CCOCC2)NC1=O,35,nm/s,Papp,-5.456,Log Papp,Others,Apparent permeability across apical to basolateral side in pig LLC-PK1 cells expressing human MDR1 at 10 uM measured after 60 mins by LC/MS/MS analysis,https://doi.org/10.1021/acs.jmedchem.2c00611,ChEMBL,10.1021/acs.jmedchem.2c00611,"(Zhang et al., 2022)",2022,16,2,0,2,C1=CCOCCCCCNCCNCCC1,CCC1NC(=O)C(C)(C)Cc2cccc(c2)OCCCCC(C)NC1=O,0.375,0.375,4,1,2.569,542.721,6,3,39,30,0.7,109.0,5,10.621,NAYQAUAODZVWHY-UIOOFZCWSA-N
MC-4399,CHEMBL5198676,    ,O=C(NC1CCCC1)[C@@H]1CCCCOc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCN2CCC(F)(F)CC2)C(=O)N1,O=C(NC1CCCC1)[C@@H]1CCCCOc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCN2CCC(F)(F)CC2)C(=O)N1,40,nm/s,Papp,-5.398,Log Papp,Others,Apparent permeability across apical to basolateral side in pig LLC-PK1 cells expressing human MDR1 at 10 uM measured after 60 mins by LC/MS/MS analysis,https://doi.org/10.1021/acs.jmedchem.2c00611,ChEMBL,10.1021/acs.jmedchem.2c00611,"(Zhang et al., 2022)",2022,16,2,0,2,C1=CCOCCCCCNCCNCCC1,CCC1NC(=O)CCc2cccc(c2)OCCCCC(C)NC1=O,0.375,0.375,5,1,2.932,631.765,6,3,45,33,0.697,120.08,6,11.279,QZRHSOMJWRXEON-KCHLEUMXSA-N
MC-4401,CHEMBL5198924,    ,O=C(NC1CCCC1)[C@@H]1CCCCOc2cccc(c2)CC2(COC2)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N1,O=C(NC1CCCC1)[C@@H]1CCCCOc2cccc(c2)CC2(COC2)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N1,28,nm/s,Papp,-5.553,Log Papp,Others,Apparent permeability across apical to basolateral side in pig LLC-PK1 cells expressing human MDR1 at 10 uM measured after 60 mins by LC/MS/MS analysis,https://doi.org/10.1021/acs.jmedchem.2c00611,ChEMBL,10.1021/acs.jmedchem.2c00611,"(Zhang et al., 2022)",2022,16,2,0,2,C1=CCOCCCCCNCCNCCC1,CCC1NC(=O)C(C)(C)Cc2cccc(c2)OCCCCC(C)NC1=O,0.375,0.375,5,1,1.559,556.704,7,3,40,30,0.7,118.23,5,9.933,ZLMGXUADQANIFT-UIOOFZCWSA-N
MC-4406,CHEMBL5205067,    ,O=C1N[C@H](c2nnc(C(F)(F)F)[nH]2)CCCCOc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@H]1CCc1ccccc1,O=C1N[C@H](c2nnc(C(F)(F)F)[nH]2)CCCCOc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@H]1CCc1ccccc1,21,nm/s,Papp,-5.678,Log Papp,Others,Apparent permeability across apical to basolateral side in pig LLC-PK1 cells expressing human MDR1 at 10 uM measured after 60 mins by LC/MS/MS analysis,https://doi.org/10.1021/acs.jmedchem.2c00611,ChEMBL,10.1021/acs.jmedchem.2c00611,"(Zhang et al., 2022)",2022,16,2,0,2,C1=COCCCCCNCCNCCCC1,CC1CCCCOc2cccc(c2)CCC(=O)NC(CCc2ccccc2)C(=O)N1,0.375,0.375,5,3,3.895,612.653,6,3,44,31,0.452,129.31,5,9.808,IUURKRTXOOTHNT-SDHOMARFSA-N
MC-4410,CHEMBL5207942,    ,O=C(NC1CCCC1)[C@@H]1CCCCOc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCc2ccc(F)cc2)C(=O)N1,O=C(NC1CCCC1)[C@@H]1CCCCOc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCc2ccc(F)cc2)C(=O)N1,45,nm/s,Papp,-5.347,Log Papp,Others,Apparent permeability across apical to basolateral side in pig LLC-PK1 cells expressing human MDR1 at 10 uM measured after 60 mins by LC/MS/MS analysis,https://doi.org/10.1021/acs.jmedchem.2c00611,ChEMBL,10.1021/acs.jmedchem.2c00611,"(Zhang et al., 2022)",2022,16,2,0,2,C1=CCOCCCCCNCCNCCC1,CC1CCCCOc2cccc(c2)CCC(=O)NC(CCc2ccc(F)cc2)C(=O)N1,0.375,0.375,5,2,3.583,606.739,5,3,44,34,0.529,116.84,6,10.851,AYFFCMCTBRPUQM-DTXPUJKBSA-N
MC-4446,CHEMBL269732,Tacrolimus,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,18,10^-6 cm/s,Papp,-4.745,Log Papp,Others,Permeability in rat jejunum,https://doi.org/10.1021/acs.jmedchem.1c01687,ChEMBL,10.1021/acs.jmedchem.1c01687,"(Wuelfing et al., 2022)",2022,21,0,1,1,C1=CCCCCCOCCCNCCOCCCCCC1,CC1=CC(C)C(=O)CC(O)C(C)C(C=CCCCCO)OC(=O)C2CCCCN2C(=O)C(=O)C(O)(C(C)C)OCC(O)CC(C)C1,0.0,0.143,4,0,4.639,804.031,12,3,57,44,0.773,178.36,7,17.244,QJJXYPPXXYFBGM-LFZNUXCKSA-N
MC-4531,CHEMBL3809940,    ,C/C1=C/C[C@H]2CNC(=O)c3cc([nH]c32)-c2cccc3nc(C)c(nc23)NC1,C/C1=C/C[C@H]2CNC(=O)c3cc([nH]c32)-c2cccc3nc(C)c(nc23)NC1,40,10^-6 cm/s,Papp,-4.398,Log Papp,Others,Apparent permeability in pig LLC-PK1 cells at 5 uM,https://doi.org/10.1021/acsmedchemlett.5b00403,ChEMBL,10.1021/acsmedchemlett.5b00403,"(Cee et al., 2016)",2016,13,0,0,0,C1=CCNCN=CCCNCCC1,CC=C1N=C2CC=CC=C2c2cc(C=O)c([nH]2)C(C)CC=C(C)CN1,0.0,0.0,5,3,3.522,359.433,4,3,27,21,0.286,82.7,0,3.533,ASZCABSVZBJTKA-GXJZLWQJSA-N
MC-4532,CHEMBL3808662,    ,C/C1=C\C[C@H]2CNC(=O)c3cc([nH]c32)-c2cccc3nc(C)c(nc23)NC1,C/C1=C\C[C@H]2CNC(=O)c3cc([nH]c32)-c2cccc3nc(C)c(nc23)NC1,33,10^-6 cm/s,Papp,-4.481,Log Papp,Others,Apparent permeability in pig LLC-PK1 cells at 5 uM,https://doi.org/10.1021/acsmedchemlett.5b00403,ChEMBL,10.1021/acsmedchemlett.5b00403,"(Cee et al., 2016)",2016,13,0,0,0,C1=CCNCN=CCCNCCC1,CC=C1N=C2CC=CC=C2c2cc(C=O)c([nH]2)C(C)CC=C(C)CN1,0.0,0.0,5,3,3.522,359.433,4,3,27,21,0.286,82.7,0,3.533,ASZCABSVZBJTKA-VKUYVZBCSA-N
MC-4533,CHEMBL399425,    ,C[C@@]1(N)Cc2ccc(F)c(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3cccc(F)c3C#N)c2)COC1=O,C[C@@]1(N)Cc2ccc(F)c(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3cccc(F)c3C#N)c2)COC1=O,6,10^-6 cm/s,Papp,-5.222,Log Papp,Others,Apparent permeability across L-MDR1 cells,https://doi.org/10.1016/j.bmcl.2007.04.072,ChEMBL,10.1016/j.bmcl.2007.04.072,"(Lindsley et al., 2007)",2007,16,1,0,1,C1=CCCCOCC=CCCNCCCC1,CC1Cc2cccc(c2)CCC(c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3)c2)COC1=O,0.188,0.188,5,4,6.063,583.61,5,2,43,34,0.206,105.21,2,8.328,BXHPSYQIHJUXBU-QIKUIUABSA-N
MC-4534,CHEMBL251310,    ,C[C@@]1(N)Cc2ccc(F)c(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,C[C@@]1(N)Cc2ccc(F)c(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,9,10^-6 cm/s,Papp,-5.046,Log Papp,Others,Apparent permeability across L-MDR1 cells,https://doi.org/10.1016/j.bmcl.2007.04.072,ChEMBL,10.1016/j.bmcl.2007.04.072,"(Lindsley et al., 2007)",2007,16,1,0,1,C1=CCCCOCC=CCCNCCCC1,CC1Cc2cccc(c2)CCC(c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3)c2)COC1=O,0.188,0.188,5,4,5.924,565.62,5,2,42,34,0.206,105.21,2,8.14,IJTWWZYQXGLRRX-QIKUIUABSA-N
MC-4535,CHEMBL399362,    ,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3cccc(F)c3C#N)c2)COC1=O,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3cccc(F)c3C#N)c2)COC1=O,7,10^-6 cm/s,Papp,-5.155,Log Papp,Others,Apparent permeability across L-MDR1 cells,https://doi.org/10.1016/j.bmcl.2007.04.072,ChEMBL,10.1016/j.bmcl.2007.04.072,"(Lindsley et al., 2007)",2007,16,1,0,1,C1=CCCCOCC=CCCNCCCC1,CC1Cc2cccc(c2)CCC(c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3)c2)COC1=O,0.188,0.188,5,4,5.924,565.62,5,2,42,34,0.206,105.21,2,8.14,HBFIKLBNICKYKN-QIKUIUABSA-N
MC-4536,CHEMBL251118,    ,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(Br)cc(c2)COC1=O,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(Br)cc(c2)COC1=O,9,10^-6 cm/s,Papp,-5.046,Log Papp,Others,Apparent permeability across L-MDR1 cells,https://doi.org/10.1016/j.bmcl.2007.04.072,ChEMBL,10.1016/j.bmcl.2007.04.072,"(Lindsley et al., 2007)",2007,16,1,0,1,C1=CCCCOCCC=CCNCCCC1,CC1Cc2cccc(c2)CCC(c2ccccc2)NC(=O)c2cc(Br)cc(c2)COC1=O,0.188,0.188,4,3,4.87,507.428,4,2,33,27,0.259,81.42,1,6.957,BJQQKXLXTMVJHC-SHQCIBLASA-N
