ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Free_Amide_Ratio,Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Kier_index,InchiKey
MC-0006,512,    ,O=C1[C@@H](C(C)C)NC([C@@H](CC2C=CC=C(Cl)C=2)NCCOC2=C(CCCNC([C@H](CNC)N1)=O)C=CC=C2)=O,CNC[C@@H]1NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](Cc2cccc(Cl)c2)NCCOc2ccccc2CCCNC1=O,11,10^-6 cm/s,Papp BA,-4.959,Log Papp BA,Caco-2,Caco-2 Permeability Assays for Representative Compounds of the InventionPapp B to A,https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCOc2ccccc2CCCNC1=O,0.5,0.5,3,2,1.827,558.123,6,5,39,29,0.483,120.59,5,12.044,OAKBMRJASZUEMA-RMTZWNOUSA-N
MC-0006,512,    ,O=C1[C@@H](C(C)C)NC([C@@H](CC2C=CC=C(Cl)C=2)NCCOC2=C(CCCNC([C@H](CNC)N1)=O)C=CC=C2)=O,CNC[C@@H]1NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](Cc2cccc(Cl)c2)NCCOc2ccccc2CCCNC1=O,0.3,10^-6 cm/s,Papp AB,-6.523,Log Papp AB,Caco-2,"Caco-2 Permeability Assays for Representative Compounds of the Invention,Papp A to B",https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCOc2ccccc2CCCNC1=O,0.5,0.5,3,2,1.827,558.123,6,5,39,29,0.483,120.59,5,12.044,OAKBMRJASZUEMA-RMTZWNOUSA-N
MC-0007,515,    ,O=C1[C@@H](C(C)C)NC([C@@H](CC2=CC(=CC=C2)F)NCCOC2C=CC=CC=2C[C@H](C)CNC([C@H](CN(C)C)N1)=O)=O,CC(C)[C@H]1NC(=O)[C@@H](Cc2cccc(F)c2)NCCOc2ccccc2C[C@H](C)CNC(=O)[C@H](CN(C)C)NC1=O,3,    ,ER,3,ER,Caco-2,"Caco-2 Permeability Assays for Representative Compounds of the Invention, B to A/A to B",https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CC1CNC(=O)C(C)NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCOc2ccccc2C1,0.5,0.5,3,2,1.901,569.722,6,4,41,31,0.516,111.8,5,12.095,XWBGQVPRXHOMIT-UAXWJAQVSA-N
MC-0007,515,    ,O=C1[C@@H](C(C)C)NC([C@@H](CC2=CC(=CC=C2)F)NCCOC2C=CC=CC=2C[C@H](C)CNC([C@H](CN(C)C)N1)=O)=O,CC(C)[C@H]1NC(=O)[C@@H](Cc2cccc(F)c2)NCCOc2ccccc2C[C@H](C)CNC(=O)[C@H](CN(C)C)NC1=O,9,10^-6 cm/s,Papp BA,-5.046,Log Papp BA,Caco-2,Caco-2 Permeability Assays for Representative Compounds of the InventionPapp B to A,https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CC1CNC(=O)C(C)NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCOc2ccccc2C1,0.5,0.5,3,2,1.901,569.722,6,4,41,31,0.516,111.8,5,12.095,XWBGQVPRXHOMIT-UAXWJAQVSA-N
MC-0007,515,    ,O=C1[C@@H](C(C)C)NC([C@@H](CC2=CC(=CC=C2)F)NCCOC2C=CC=CC=2C[C@H](C)CNC([C@H](CN(C)C)N1)=O)=O,CC(C)[C@H]1NC(=O)[C@@H](Cc2cccc(F)c2)NCCOc2ccccc2C[C@H](C)CNC(=O)[C@H](CN(C)C)NC1=O,3,10^-6 cm/s,Papp AB,-5.523,Log Papp AB,Caco-2,"Caco-2 Permeability Assays for Representative Compounds of the Invention,Papp A to B",https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CC1CNC(=O)C(C)NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCOc2ccccc2C1,0.5,0.5,3,2,1.901,569.722,6,4,41,31,0.516,111.8,5,12.095,XWBGQVPRXHOMIT-UAXWJAQVSA-N
MC-0008,531,    ,O=C1[C@@H](C(C)C)NC([C@@H](CC2=CC=CC(=C2)F)NCCOC2C=CC=CC=2C(CCNC([C@H](CC2CC2)N1)=O)C)=O,CC1CCNC(=O)[C@H](CC2CC2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](Cc2cccc(F)c2)NCCOc2ccccc21,1,    ,ER,1,ER,Caco-2,"Caco-2 Permeability Assays for Representative Compounds of the Invention, B to A/A to B",https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CCC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCOc2ccccc2C(C)CCNC1=O,0.5,0.5,4,2,3.455,566.718,5,4,41,32,0.531,108.56,5,10.739,BAIAAKYKSVWUSK-PSOJVBHWSA-N
MC-0008,531,    ,O=C1[C@@H](C(C)C)NC([C@@H](CC2=CC=CC(=C2)F)NCCOC2C=CC=CC=2C(CCNC([C@H](CC2CC2)N1)=O)C)=O,CC1CCNC(=O)[C@H](CC2CC2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](Cc2cccc(F)c2)NCCOc2ccccc21,19,10^-6 cm/s,Papp AB,-4.721,Log Papp AB,Caco-2,"Caco-2 Permeability Assays for Representative Compounds of the Invention,Papp A to B",https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CCC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCOc2ccccc2C(C)CCNC1=O,0.5,0.5,4,2,3.455,566.718,5,4,41,32,0.531,108.56,5,10.739,BAIAAKYKSVWUSK-PSOJVBHWSA-N
MC-0008,531,    ,O=C1[C@@H](C(C)C)NC([C@@H](CC2=CC=CC(=C2)F)NCCOC2C=CC=CC=2C(CCNC([C@H](CC2CC2)N1)=O)C)=O,CC1CCNC(=O)[C@H](CC2CC2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](Cc2cccc(F)c2)NCCOc2ccccc21,18,10^-6 cm/s,Papp BA,-4.745,Log Papp BA,Caco-2,Caco-2 Permeability Assays for Representative Compounds of the InventionPapp B to A,https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CCC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCOc2ccccc2C(C)CCNC1=O,0.5,0.5,4,2,3.455,566.718,5,4,41,32,0.531,108.56,5,10.739,BAIAAKYKSVWUSK-PSOJVBHWSA-N
MC-0009,554,    ,O=C1[C@@H](C(C)C)NC([C@@H](CC2=CC=CC(=C2)F)N[C@@H](C)COC2C=CC=CC=2CCCNC([C@H](CC2CC2)N1)=O)=O,CC(C)[C@H]1NC(=O)[C@@H](Cc2cccc(F)c2)N[C@@H](C)COc2ccccc2CCCNC(=O)[C@H](CC2CC2)NC1=O,1,    ,ER,1,ER,Caco-2,"Caco-2 Permeability Assays for Representative Compounds of the Invention, B to A/A to B",https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CCC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NC(C)COc2ccccc2CCCNC1=O,0.5,0.5,4,2,3.282,566.718,5,4,41,32,0.531,108.56,5,10.739,HBVJPYXVSZFKCO-OMAYJTIRSA-N
MC-0009,554,    ,O=C1[C@@H](C(C)C)NC([C@@H](CC2=CC=CC(=C2)F)N[C@@H](C)COC2C=CC=CC=2CCCNC([C@H](CC2CC2)N1)=O)=O,CC(C)[C@H]1NC(=O)[C@@H](Cc2cccc(F)c2)N[C@@H](C)COc2ccccc2CCCNC(=O)[C@H](CC2CC2)NC1=O,18,10^-6 cm/s,Papp BA,-4.745,Log Papp BA,Caco-2,Caco-2 Permeability Assays for Representative Compounds of the InventionPapp B to A,https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CCC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NC(C)COc2ccccc2CCCNC1=O,0.5,0.5,4,2,3.282,566.718,5,4,41,32,0.531,108.56,5,10.739,HBVJPYXVSZFKCO-OMAYJTIRSA-N
MC-0009,554,    ,O=C1[C@@H](C(C)C)NC([C@@H](CC2=CC=CC(=C2)F)N[C@@H](C)COC2C=CC=CC=2CCCNC([C@H](CC2CC2)N1)=O)=O,CC(C)[C@H]1NC(=O)[C@@H](Cc2cccc(F)c2)N[C@@H](C)COc2ccccc2CCCNC(=O)[C@H](CC2CC2)NC1=O,15,10^-6 cm/s,Papp AB,-4.824,Log Papp AB,Caco-2,"Caco-2 Permeability Assays for Representative Compounds of the Invention,Papp A to B",https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CCC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NC(C)COc2ccccc2CCCNC1=O,0.5,0.5,4,2,3.282,566.718,5,4,41,32,0.531,108.56,5,10.739,HBVJPYXVSZFKCO-OMAYJTIRSA-N
MC-0010,580,    ,ClC1C=CC(C[C@@H]2C(N[C@H](C(C)C)C(=O)N[C@H](C(=O)NCCCC3C=CC=CC=3OCCN2)CN(C)C)=O)=CC=1,CC(C)[C@H]1NC(=O)[C@@H](Cc2ccc(Cl)cc2)NCCOc2ccccc2CCCNC(=O)[C@H](CN(C)C)NC1=O,1,    ,ER,1,ER,Caco-2,"Caco-2 Permeability Assays for Representative Compounds of the Invention, B to A/A to B",https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CC1NC(=O)C(C)NC(=O)C(Cc2ccc(Cl)cc2)NCCOc2ccccc2CCCNC1=O,0.5,0.5,3,2,2.169,572.15,6,4,40,30,0.5,111.8,5,12.238,UMMNOBJLIVPCET-CMTIAEDTSA-N
MC-0010,580,    ,ClC1C=CC(C[C@@H]2C(N[C@H](C(C)C)C(=O)N[C@H](C(=O)NCCCC3C=CC=CC=3OCCN2)CN(C)C)=O)=CC=1,CC(C)[C@H]1NC(=O)[C@@H](Cc2ccc(Cl)cc2)NCCOc2ccccc2CCCNC(=O)[C@H](CN(C)C)NC1=O,7,10^-6 cm/s,Papp BA,-5.155,Log Papp BA,Caco-2,Caco-2 Permeability Assays for Representative Compounds of the InventionPapp B to A,https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CC1NC(=O)C(C)NC(=O)C(Cc2ccc(Cl)cc2)NCCOc2ccccc2CCCNC1=O,0.5,0.5,3,2,2.169,572.15,6,4,40,30,0.5,111.8,5,12.238,UMMNOBJLIVPCET-CMTIAEDTSA-N
MC-0010,580,    ,ClC1C=CC(C[C@@H]2C(N[C@H](C(C)C)C(=O)N[C@H](C(=O)NCCCC3C=CC=CC=3OCCN2)CN(C)C)=O)=CC=1,CC(C)[C@H]1NC(=O)[C@@H](Cc2ccc(Cl)cc2)NCCOc2ccccc2CCCNC(=O)[C@H](CN(C)C)NC1=O,5,10^-6 cm/s,Papp AB,-5.301,Log Papp AB,Caco-2,"Caco-2 Permeability Assays for Representative Compounds of the Invention,Papp A to B",https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CC1NC(=O)C(C)NC(=O)C(Cc2ccc(Cl)cc2)NCCOc2ccccc2CCCNC1=O,0.5,0.5,3,2,2.169,572.15,6,4,40,30,0.5,111.8,5,12.238,UMMNOBJLIVPCET-CMTIAEDTSA-N
MC-0011,590,    ,O=C1[C@@H](C(C)C)NC([C@@H](CC2=CC=CC(Cl)=C2)NCCOC2C=CC=CC=2C(C)(C)CCNC([C@H](CC2CC2)N1)=O)=O,CC(C)[C@H]1NC(=O)[C@@H](Cc2cccc(Cl)c2)NCCOc2ccccc2C(C)(C)CCNC(=O)[C@H](CC2CC2)NC1=O,6,    ,ER,6,ER,Caco-2,"Caco-2 Permeability Assays for Representative Compounds of the Invention, B to A/A to B",https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CCC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCOc2ccccc2C(C)(C)CCNC1=O,0.5,0.5,4,2,4.143,597.2,5,4,42,33,0.545,108.56,5,10.899,SJGXAPUCMVDISC-IUAQSZDVSA-N
MC-0011,590,    ,O=C1[C@@H](C(C)C)NC([C@@H](CC2=CC=CC(Cl)=C2)NCCOC2C=CC=CC=2C(C)(C)CCNC([C@H](CC2CC2)N1)=O)=O,CC(C)[C@H]1NC(=O)[C@@H](Cc2cccc(Cl)c2)NCCOc2ccccc2C(C)(C)CCNC(=O)[C@H](CC2CC2)NC1=O,11,10^-6 cm/s,Papp BA,-4.959,Log Papp BA,Caco-2,Caco-2 Permeability Assays for Representative Compounds of the InventionPapp B to A,https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CCC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCOc2ccccc2C(C)(C)CCNC1=O,0.5,0.5,4,2,4.143,597.2,5,4,42,33,0.545,108.56,5,10.899,SJGXAPUCMVDISC-IUAQSZDVSA-N
MC-0011,590,    ,O=C1[C@@H](C(C)C)NC([C@@H](CC2=CC=CC(Cl)=C2)NCCOC2C=CC=CC=2C(C)(C)CCNC([C@H](CC2CC2)N1)=O)=O,CC(C)[C@H]1NC(=O)[C@@H](Cc2cccc(Cl)c2)NCCOc2ccccc2C(C)(C)CCNC(=O)[C@H](CC2CC2)NC1=O,2,10^-6 cm/s,Papp AB,-5.699,Log Papp AB,Caco-2,"Caco-2 Permeability Assays for Representative Compounds of the Invention,Papp A to B",https://patentimages.storage.googleapis.com/58/f4/9a/23b4a38cabb02b/EP2054429B1.pdf,Patents,EP2054429B1,"(Marsault et al., 2008)",2013,18,3,0,3,C1CCNCCNCCNCCNCCOCC1,CCC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCOc2ccccc2C(C)(C)CCNC1=O,0.5,0.5,4,2,4.143,597.2,5,4,42,33,0.545,108.56,5,10.899,SJGXAPUCMVDISC-IUAQSZDVSA-N
MC-0012,1503,    ,OC(C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C)[C@H](CC2C=CC=CC=2OCCN[C@@H](C(C)C)C(N1C)=O)O)CC1C=C(C=CC=1)F,CC(C)[C@@H]1NCCOc2ccccc2C[C@H](O)[C@@H](C)NC(=O)[C@@H](Cc2cccc(F)c2)NC(=O)[C@H](C(C)O)N(C)C1=O,109,    ,ER,109,ER,Caco-2,Efflux Ratio Without P-gp inhibitor,https://patentimages.storage.googleapis.com/f2/a4/4b/9c9ec4b8eb5fe0/WO2011053821A1.pdf,Patents,WO2011053821A1,"(Hoveyda et al., 2011)",2011,18,2,1,3,C1CCNCCNCCNCCNCCOCC1,CC1NCCOc2ccccc2CC(O)C(C)NC(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C1=O,0.333,0.5,3,2,1.176,586.705,7,5,42,31,0.516,140.23,4,11.839,IOEZDPQDMJIGAP-AVYQPTBLSA-N
